# r  vx
5.117635631966463857e-06 -5.928892004311004712e+03
5.140085602764363589e-06 -5.903242718224048986e+03
5.162634056773079562e-06 -5.877705458232462661e+03
5.185281426017353480e-06 -5.852279735046158748e+03
5.208028144417125153e-06 -5.826965061511662498e+03
5.230874647795849509e-06 -5.801760952605199236e+03
5.253821373888844104e-06 -5.776666925419079234e+03
5.276868762351681527e-06 -5.751682499156610902e+03
5.300017254768602976e-06 -5.726807195118997697e+03
5.323267294660988591e-06 -5.702040536701568271e+03
5.346619327495853189e-06 -5.677382049376501527e+03
5.370073800694375889e-06 -5.652831260692126307e+03
5.393631163640481403e-06 -5.628387700261147074e+03
5.417291867689440808e-06 -5.604050899746504001e+03
5.441056366176526529e-06 -5.579820392859310232e+03
5.464925114425696119e-06 -5.555695715348435442e+03
5.488898569758315007e-06 -5.531676404987579190e+03
5.512977191501917358e-06 -5.507762001570644316e+03
5.537161440999013523e-06 -5.483952046903190421e+03
5.561451781615919507e-06 -5.460246084788932421e+03
5.585848678751643196e-06 -5.436643661024068933e+03
5.610352599846798530e-06 -5.413144323392782098e+03
5.634964014392557794e-06 -5.389747621650431029e+03
5.659683393939654730e-06 -5.366453107519232617e+03
5.684511212107413063e-06 -5.343260334681192944e+03
5.709447944592821613e-06 -5.320168858766272933e+03
5.734494069179651754e-06 -5.297178237344370245e+03
5.759650065747610456e-06 -5.274288029919818655e+03
5.784916416281531436e-06 -5.251497797920922494e+03
5.810293604880616289e-06 -5.228807104688181425e+03
5.835782117767702726e-06 -5.206215515473795676e+03
5.861382443298586163e-06 -5.183722597424870401e+03
5.887095071971371820e-06 -5.161327919582615323e+03
5.912920496435877632e-06 -5.139031052867124345e+03
5.938859211503070191e-06 -5.116831570074192314e+03
5.964911714154543052e-06 -5.094729045865989974e+03
5.991078503552044154e-06 -5.072723056759548854e+03
6.017360081047037977e-06 -5.050813181127758980e+03
6.043756950190306661e-06 -5.028998999177988480e+03
6.070269616741605334e-06 -5.007280092952847554e+03
6.096898588679347933e-06 -4.985656046325181705e+03
6.123644376210339615e-06 -4.964126444979398002e+03
6.150507491779553207e-06 -4.942690876411880708e+03
6.177488450079950558e-06 -4.921348929921945455e+03
6.204587768062336917e-06 -4.900100196600023082e+03
6.231805964945276301e-06 -4.878944269323828848e+03
6.259143562225025499e-06 -4.857880742750123318e+03
6.286601083685539224e-06 -4.836909213304526929e+03
6.314179055408498981e-06 -4.816029279175736519e+03
6.341878005783393612e-06 -4.795240540308172058e+03
6.369698465517641334e-06 -4.774542598392589753e+03
6.397640967646763455e-06 -4.753935056859585529e+03
6.425706047544591964e-06 -4.733417520873109424e+03
6.453894242933529648e-06 -4.712989597318910455e+03
6.482206093894852546e-06 -4.692650894800897731e+03
6.510642142879056463e-06 -4.672401023635978163e+03
6.539202934716250908e-06 -4.652239595836467743e+03
6.567889016626601314e-06 -4.632166225114330700e+03
6.596700938230807687e-06 -4.612180526866840410e+03
6.625639251560639155e-06 -4.592282118169812748e+03
6.654704511069510863e-06 -4.572470617775927167e+03
6.683897273643104078e-06 -4.552745646097921053e+03
6.713218098610041340e-06 -4.533106825208171358e+03
6.742667547752595505e-06 -4.513553778831941599e+03
6.772246185317463999e-06 -4.494086132333712158e+03
6.801954578026567646e-06 -4.474703512717940612e+03
6.831793295087918096e-06 -4.455405548616961823e+03
6.861762908206519989e-06 -4.436191870284047582e+03
6.891863991595326478e-06 -4.417062109588561725e+03
6.922097121986236258e-06 -4.398015900008022072e+03
6.952462878641150734e-06 -4.379052876618910886e+03
6.982961843363067614e-06 -4.360172676093255177e+03
7.013594600507231244e-06 -4.341374936690023787e+03
7.044361736992325309e-06 -4.322659298246673643e+03
7.075263842311719733e-06 -4.304025402175506315e+03
7.106301508544769251e-06 -4.285472891453726334e+03
7.137475330368146709e-06 -4.267001410617621332e+03
7.168785905067253450e-06 -4.248610605757098710e+03
7.200233832547645782e-06 -4.230300124507322835e+03
7.231819715346539383e-06 -4.212069616043054339e+03
7.263544158644355207e-06 -4.193918731069139540e+03
7.295407770276307740e-06 -4.175847121818106643e+03
7.327411160744052553e-06 -4.157854442042545088e+03
7.359554943227390599e-06 -4.139940347003671377e+03
7.391839733596004707e-06 -4.122104493470886155e+03
7.424266150421271450e-06 -4.104346539711662444e+03
7.456834814988105215e-06 -4.086666145487303766e+03
7.489546351306863240e-06 -4.069062972044297112e+03
7.522401386125304038e-06 -4.051536682107948309e+03
7.555400548940594923e-06 -4.034086939877470741e+03
7.588544472011367842e-06 -4.016713411019395608e+03
7.621833790369844643e-06 -3.999415762659302800e+03
7.655269141833992847e-06 -3.982193663376284348e+03
7.688851167019751726e-06 -3.965046783198878984e+03
7.722580509353304957e-06 -3.947974793595375559e+03
7.756457815083410035e-06 -3.930977367467975455e+03
7.790483733293777666e-06 -3.914054179150462460e+03
7.824658915915514671e-06 -3.897204904396661277e+03
7.858984017739600788e-06 -3.880429220376255671e+03
7.893459696429451863e-06 -3.863726805671476995e+03
7.928086612533510148e-06 -3.847097340265905132e+03
7.962865429497897277e-06 -3.830540505541076072e+03
7.997796813679140094e-06 -3.814055984271471516e+03
8.032881434356918491e-06 -3.797643460616502125e+03
8.068119963746906437e-06 -3.781302620114522142e+03
8.103513077013640094e-06 -3.765033149677202346e+03
8.139061452283462180e-06 -3.748834737585433686e+03
8.174765770657503594e-06 -3.732707073478569328e+03
8.210626716224746357e-06 -3.716649848353932612e+03
8.246644976075118743e-06 -3.700662754559126824e+03
8.282821240312671725e-06 -3.684745485781199022e+03
8.319156202068787601e-06 -3.668897737049777334e+03
8.355650557515471643e-06 -3.653119204724384417e+03
8.392305005878689472e-06 -3.637409586489998219e+03
8.429120249451753567e-06 -3.621768581354060643e+03
8.466096993608792786e-06 -3.606195889636252559e+03
8.503235946818260845e-06 -3.590691212967260071e+03
8.540537820656504093e-06 -3.575254254279872839e+03
8.578003329821410600e-06 -3.559884717803362491e+03
8.615633192146091433e-06 -3.544582309061371689e+03
8.653428128612634780e-06 -3.529346734861538607e+03
8.691388863365926134e-06 -3.514177703292752540e+03
8.729516123727521003e-06 -3.499074923718946138e+03
8.767810640209571825e-06 -3.484038106772591163e+03
8.806273146528837892e-06 -3.469066964351166916e+03
8.844904379620735933e-06 -3.454161209611410413e+03
8.883705079653458458e-06 -3.439320556959460191e+03
8.922675990042154787e-06 -3.424544722050608925e+03
8.961817857463183222e-06 -3.409833421784417624e+03
9.001131431868408965e-06 -3.395186374293059544e+03
9.040617466499569800e-06 -3.380603298942094170e+03
9.080276717902723081e-06 -3.366083916321332254e+03
9.120109945942724916e-06 -3.351627948243135052e+03
9.160117913817799137e-06 -3.337235117732508115e+03
9.200301388074153694e-06 -3.322905149024907132e+03
9.240661138620671599e-06 -3.308637767561889632e+03
9.281197938743661156e-06 -3.294432699980541202e+03
9.321912565121672265e-06 -3.280289674115947946e+03
9.362805797840380477e-06 -3.266208418988966514e+03
9.403878420407521887e-06 -3.252188664805923963e+03
9.445131219767922883e-06 -3.238230142950022127e+03
9.486564986318558697e-06 -3.224332585977424515e+03
9.528180513923713602e-06 -3.210495727614779298e+03
9.569978599930181767e-06 -3.196719302749545477e+03
9.611960045182547726e-06 -3.183003047426816465e+03
9.654125654038526151e-06 -3.169346698846410618e+03
9.696476234384384624e-06 -3.155749995354750354e+03
9.739012597650403683e-06 -3.142212676440431096e+03
9.781735558826443595e-06 -3.128734482731017579e+03
9.824645936477548395e-06 -3.115315155986730133e+03
9.867744552759627854e-06 -3.101954439095570706e+03
9.911032233435217376e-06 -3.088652076068042334e+03
9.954509807889293796e-06 -3.075407812032615766e+03
9.998178109145170801e-06 -3.062221393232076480e+03
1.004203797388045195e-05 -3.049092567016541580e+03
1.008609024244307007e-05 -3.036021081839708131e+03
1.013033575886738263e-05 -3.023006687254124245e+03
1.017477537089034830e-05 -3.010049133905637518e+03
1.021940992996775956e-05 -2.997148173530611075e+03
1.026424029129056667e-05 -2.984303558947662168e+03
1.030926731380126440e-05 -2.971515044056548959e+03
1.035449186021033463e-05 -2.958782383831803145e+03
1.039991479701279056e-05 -2.946105334316519929e+03
1.044553699450477184e-05 -2.933483652621988313e+03
1.049135932680022261e-05 -2.920917096917927665e+03
1.053738267184763734e-05 -2.908405426431032083e+03
1.058360791144687953e-05 -2.895948401440198722e+03
1.063003593126608172e-05 -2.883545783269605181e+03
1.067666762085861321e-05 -2.871197334289503488e+03
1.072350387368012413e-05 -2.858902817904311632e+03
1.077054558710566220e-05 -2.846661998551457600e+03
1.081779366244686079e-05 -2.834474641702022836e+03
1.086524900496922852e-05 -2.822340513845545502e+03
1.091291252390946431e-05 -2.810259382494802139e+03
