# r  R1s dR1s  R2s dR2s  R3s dR3s  R2p dR2p  R3p dR3p
# Si Koga 1999 per-orbital radial wavefunctions and derivatives.
# Occupations: 1s=2, 2s=2, 3s=2, 2p=6, 3p=2
# Column index: 0=r, 1-2=R1s/dR1s, 3-4=R2s/dR2s, 5-6=R3s/dR3s, 7-8=R2p/dR2p, 9-10=R3p/dR3p
1.364489843658495825e-06 -1.015617376984402966e+02 1.421977074139049591e+03 -2.702876204879673594e+01 3.782165749450838348e+02 6.923377137036998086e+00 -9.685098359005563395e+01 1.162530932226463177e-04 8.519812937010844678e+01 -2.483616958103340019e-05 -1.820162499881281093e+01
1.370475568189726636e-06 -1.015617291868775709e+02 1.421976952527722005e+03 -2.702875978489657882e+01 3.782165491581755532e+02 6.923376557313713597e+00 -9.685097713801943087e+01 1.167630657342521547e-04 8.519812222650820388e+01 -2.494511948973373986e-05 -1.820162347407886472e+01
1.376487550811723551e-06 -1.015617206379772313e+02 1.421976830382922572e+03 -2.702875751106533997e+01 3.782165232581472765e+02 6.923375975047339814e+00 -9.685097065767993740e+01 1.172752753429369047e-04 8.519811505157099418e+01 -2.505454732914859123e-05 -1.820162194265635236e+01
1.382525906713102908e-06 -1.015617120515753840e+02 1.421976707702310023e+03 -2.702875522725943824e+01 3.782164972445025910e+02 6.923375390226730985e+00 -9.685096414891292227e+01 1.177897318619875101e-04 8.519810784515946978e+01 -2.516445519577678808e-05 -1.820162040451592489e+01
1.388590751587790195e-06 -1.015617034275076378e+02 1.421976584483534907e+03 -2.702875293343513263e+01 3.782164711167435485e+02 6.923374802840673858e+00 -9.685095761159375627e+01 1.183064451477365314e-04 8.519810060713543010e+01 -2.527484519531336701e-05 -1.820161885962811255e+01
1.394682201637234410e-06 -1.015616947656086779e+02 1.421976460724236176e+03 -2.702875062954846186e+01 3.782164448743691878e+02 6.923374212877924094e+00 -9.685095104559718493e+01 1.188254250997506495e-04 8.519809333736029089e+01 -2.538571944268986928e-05 -1.820161730796331767e+01
1.400800373572635327e-06 -1.015616860657125642e+02 1.421976336422042550e+03 -2.702874831555531543e+01 3.782164185168767858e+02 6.923373620327173406e+00 -9.685094445079739955e+01 1.193466816610205767e-04 8.519808603569474315e+01 -2.549708006211486285e-05 -1.820161574949181116e+01
1.406945384617180518e-06 -1.015616773276526885e+02 1.421976211574572972e+03 -2.702874599141132350e+01 3.782163920437614593e+02 6.923373025177068207e+00 -9.685093782706800880e+01 1.198702248181512128e-04 8.519807870199890942e+01 -2.560892918711463726e-05 -1.820161418418374311e+01
1.413117352508289986e-06 -1.015616685512615476e+02 1.421976086179435470e+03 -2.702874365707198123e+01 3.782163654545158238e+02 6.923372427416210506e+00 -9.685093117428216658e+01 1.203960646015532097e-04 8.519807133613224437e+01 -2.572126896057408142e-05 -1.820161261200911440e+01
1.419316395499872873e-06 -1.015616597363710554e+02 1.421975960234227159e+03 -2.702874131249255285e+01 3.782163387486307897e+02 6.923371827033150794e+00 -9.685092449231235889e+01 1.209242110856350243e-04 8.519806393795366262e+01 -2.583410153477769353e-05 -1.820161103293780869e+01
