# r  vx
8.922675990042154787e-06 -3.238391573627267917e+03
8.961817857463183222e-06 -3.224491054223126412e+03
9.001131431868408965e-06 -3.210651246391444602e+03
9.040617466499569800e-06 -3.196871884964114543e+03
9.080276717902723081e-06 -3.183152705931986929e+03
9.120109945942724916e-06 -3.169493446436874365e+03
9.160117913817799137e-06 -3.155893844769407224e+03
9.200301388074153694e-06 -3.142353640364597140e+03
9.240661138620671599e-06 -3.128872573792650201e+03
9.281197938743661156e-06 -3.115450386759301182e+03
9.321912565121672265e-06 -3.102086822097858658e+03
9.362805797840380477e-06 -3.088781623763828975e+03
9.403878420407521887e-06 -3.075534536832991307e+03
9.445131219767922883e-06 -3.062345307492430493e+03
9.486564986318558697e-06 -3.049213683038871750e+03
9.528180513923713602e-06 -3.036139411871777156e+03
9.569978599930181767e-06 -3.023122243491322479e+03
9.611960045182547726e-06 -3.010161928490591436e+03
9.654125654038526151e-06 -2.997258218551396112e+03
9.696476234384384624e-06 -2.984410866440664449e+03
9.739012597650403683e-06 -2.971619626005792725e+03
9.781735558826443595e-06 -2.958884252168586045e+03
9.824645936477548395e-06 -2.946204500920538067e+03
9.867744552759627854e-06 -2.933580129321269396e+03
9.911032233435217376e-06 -2.921010895488597725e+03
9.954509807889293796e-06 -2.908496558597978947e+03
9.998178109145170801e-06 -2.896036878877212075e+03
1.004203797388045195e-05 -2.883631617600775371e+03
1.008609024244307007e-05 -2.871280537086202912e+03
1.013033575886738263e-05 -2.858983400687991434e+03
1.017477537089034830e-05 -2.846739972795070116e+03
1.021940992996775956e-05 -2.834550018826491851e+03
1.026424029129056667e-05 -2.822413305223645693e+03
1.030926731380126440e-05 -2.810329599448813951e+03
1.035449186021033463e-05 -2.798298669981152671e+03
1.039991479701279056e-05 -2.786320286309331095e+03
1.044553699450477184e-05 -2.774394218929781800e+03
1.049135932680022261e-05 -2.762520239340382432e+03
1.053738267184763734e-05 -2.750698120038443903e+03
1.058360791144687953e-05 -2.738927634513056091e+03
1.063003593126608172e-05 -2.727208557244403437e+03
1.067666762085861321e-05 -2.715540663697389391e+03
1.072350387368012413e-05 -2.703923730315836565e+03
1.077054558710566220e-05 -2.692357534521057005e+03
1.081779366244686079e-05 -2.680841854708377468e+03
1.086524900496922852e-05 -2.669376470237427839e+03
1.091291252390946431e-05 -2.657961161433386224e+03
1.096078513249290458e-05 -2.646595709582716609e+03
1.100886774795100429e-05 -2.635279896922617809e+03
1.105716129153891970e-05 -2.624013506645521375e+03
1.110566668855315031e-05 -2.612796322889503244e+03
1.115438486834928086e-05 -2.601628130733325634e+03
1.120331676435977236e-05 -2.590508716197980903e+03
1.125246331411185828e-05 -2.579437866236625723e+03
1.130182545924550495e-05 -2.568415368733641571e+03
1.135140414553144495e-05 -2.557441012499813496e+03
1.140120032288931037e-05 -2.546514587267769457e+03
1.145121494540582370e-05 -2.535635883689577895e+03
